id,email,first_name,last_name,account_tier,account_status,company_name,company_size,industry,uses_cloud_sync,uses_team_chat,uses_data_hub,country_code,timezone,created_at,updated_at,last_login_at,trial_started_at,trial_ended_at,signup_source,utm_source,utm_medium,utm_campaign,referral_code,is_test_user,is_internal_user,email_verified,phone_verified,deleted_at
874,valentinecharles@example.com,Hailey,Conner,professional,churned,Nelson-Jackson,11-50,Manufacturing,False,False,True,CU,Pacific/Funafuti,2023-01-22T03:47:21,2023-01-22T03:47:21,2024-11-12T08:29:48,,2023-02-05T03:47:21,referral,google,organic,campaign_17,,False,False,True,False,
875,martinezmichelle@example.net,Pamela,Church,professional,churned,Walsh-Barnett,500+,Technology,False,False,True,SK,Europe/San_Marino,2024-10-30T02:40:59,2024-10-30T02:40:59,2025-05-23T17:33:13,2024-10-30T02:40:59,,referral,google,organic,campaign_17,,False,False,True,True,
876,rstanley@example.com,Kendra,Webb,free,active,Baker LLC,201-500,Healthcare,False,False,False,LC,America/Nassau,2024-02-21T20:59:25,2024-02-21T20:59:25,2024-11-10T19:49:06,2024-02-21T20:59:25,2024-03-06T20:59:25,website,google,organic,campaign_7,,False,False,True,True,
877,donnamoss@example.org,Heather,Jones,enterprise,active,Brown-Smith,201-500,Retail,False,True,True,GM,Atlantic/Madeira,2025-08-13T00:32:00,2025-08-13T00:32:00,2025-12-16T06:45:13,2025-08-13T00:32:00,2025-08-27T00:32:00,mobile_app,facebook,cpc,campaign_7,REF9829,False,False,True,False,
878,tonypeterson@example.net,Kathleen,Palmer,professional,active,Hodges-Collins,500+,Technology,True,False,True,PH,Africa/Ndjamena,2025-01-07T11:19:19,2025-01-07T11:19:19,2025-04-16T11:26:27,2025-01-07T11:19:19,2025-01-21T11:19:19,website,direct,organic,campaign_11,REF9241,False,False,True,True,
879,sloanjeffery@example.com,Paul,Chavez,starter,suspended,"Palmer, Deleon and Lopez",1-10,Technology,True,True,False,IT,Europe/Oslo,2024-05-29T05:28:19,2024-05-29T05:28:19,2025-06-25T14:16:16,,2024-06-12T05:28:19,mobile_app,linkedin,organic,campaign_9,,False,False,True,False,
880,stephanie91@example.org,Steven,Rodriguez,free,inactive,Allen Group,500+,Healthcare,True,False,True,ER,Asia/Baghdad,2024-10-26T02:15:40,2024-10-26T02:15:40,2025-12-29T05:04:05,,2024-11-09T02:15:40,api,facebook,cpc,campaign_5,,False,False,True,False,
881,cstanley@example.com,Joseph,Mcintosh,enterprise,churned,Gomez and Sons,500+,Education,True,True,False,CZ,Asia/Kuching,2025-04-17T02:24:20,2025-04-17T02:24:20,2025-08-17T05:46:38,2025-04-17T02:24:20,2025-05-01T02:24:20,mobile_app,google,email,campaign_15,,False,False,True,True,
882,brian45@example.org,Brandon,Reyes,enterprise,suspended,Lee-Lopez,11-50,Healthcare,True,True,True,EE,Africa/Kampala,2025-07-18T07:09:35,2025-07-18T07:09:35,2025-08-18T21:33:19,2025-07-18T07:09:35,,website,facebook,cpc,campaign_18,,False,False,True,True,
883,gstone@example.net,Brendan,Wright,starter,inactive,Robinson Inc,500+,Education,True,True,True,AZ,Europe/Istanbul,2025-05-30T03:40:47,2025-05-30T03:40:47,2025-06-16T13:04:44,2025-05-30T03:40:47,,referral,facebook,cpc,campaign_1,,False,False,True,False,
884,camerongarcia@example.org,Nicole,Lyons,free,churned,Myers-Garcia,201-500,Technology,True,True,False,ES,Europe/Chisinau,2023-03-12T09:15:52,2023-03-12T09:15:52,2024-10-28T11:13:47,2023-03-12T09:15:52,,referral,referral,email,campaign_11,,False,False,True,False,
885,yharris@example.org,Michael,Roberts,enterprise,suspended,"Roberts, Smith and Lopez",201-500,Education,True,True,False,ME,Pacific/Efate,2023-03-15T13:52:59,2023-03-15T13:52:59,2025-09-15T02:16:09,2023-03-15T13:52:59,2023-03-29T13:52:59,website,google,cpc,campaign_7,REF1276,False,False,True,True,
886,melissa32@example.com,Erin,Jackson,professional,suspended,Yoder-Thomas,51-200,Manufacturing,False,False,True,AL,Asia/Dili,2023-01-06T10:47:57,2023-01-06T10:47:57,2025-12-11T19:45:34,,,mobile_app,direct,email,campaign_3,,False,False,True,False,
887,lcook@example.com,Nicole,Jackson,free,inactive,Wheeler Group,51-200,Technology,False,False,True,TV,Europe/Andorra,2023-05-15T10:30:36,2023-05-15T10:30:36,2025-11-19T06:31:50,,2023-05-29T10:30:36,website,referral,cpc,campaign_12,REF4189,False,False,True,False,
888,thomaswilliams@example.org,Ashley,Mooney,enterprise,churned,Fox and Sons,11-50,Retail,False,True,True,TW,Asia/Nicosia,2023-08-07T18:24:01,2023-08-07T18:24:01,2025-12-21T15:16:08,2023-08-07T18:24:01,2023-08-21T18:24:01,website,direct,social,campaign_20,,False,False,True,False,
889,torresjill@example.com,Tracy,Bell,enterprise,active,"Scott, Tucker and Diaz",500+,Retail,False,True,True,AL,Pacific/Kwajalein,2024-07-17T22:25:00,2024-07-17T22:25:00,2024-09-23T11:45:25,,2024-07-31T22:25:00,api,direct,organic,campaign_13,,False,False,True,False,
890,patricia97@example.org,Joseph,Stone,professional,inactive,"Smith, Irwin and Chase",1-10,Retail,False,False,False,KM,Atlantic/Cape_Verde,2025-06-07T00:16:17,2025-06-07T00:16:17,2025-07-22T18:02:49,2025-06-07T00:16:17,,website,facebook,social,campaign_10,,False,False,True,False,
891,kjohnson@example.net,Heather,Jordan,starter,suspended,Garner and Sons,1-10,Education,False,True,False,MT,Africa/Algiers,2025-09-28T22:38:09,2025-09-28T22:38:09,2025-10-30T12:57:37,,2025-10-12T22:38:09,api,referral,cpc,campaign_15,,False,False,True,True,
892,natalie87@example.net,Gregory,Lozano,professional,inactive,Barron-Myers,1-10,Education,False,False,False,NI,Atlantic/Reykjavik,2024-07-23T05:55:25,2024-07-23T05:55:25,2024-08-27T11:42:30,2024-07-23T05:55:25,2024-08-06T05:55:25,referral,google,organic,campaign_5,REF7015,False,False,False,False,
893,blakemeyer@example.com,Mary,Martinez,free,churned,Knight-Sparks,11-50,Manufacturing,False,False,False,LY,Asia/Amman,2023-03-19T07:58:18,2023-03-19T07:58:18,2025-03-01T22:05:06,,2023-04-02T07:58:18,api,direct,organic,campaign_17,,False,False,True,True,
894,portergina@example.com,Erin,Mills,free,active,Hanson-Beck,1-10,Retail,True,True,False,KI,Asia/Yekaterinburg,2024-03-10T23:06:10,2024-03-10T23:06:10,2024-09-13T15:55:59,,2024-03-24T23:06:10,website,direct,email,campaign_1,,False,False,True,False,
895,marshalexis@example.org,Jeff,Petersen,free,active,Brown LLC,1-10,Education,False,True,True,AF,Pacific/Nauru,2025-12-20T07:53:00,2025-12-20T07:53:00,2025-12-25T15:07:08,2025-12-20T07:53:00,2026-01-03T07:53:00,api,facebook,social,campaign_3,REF1714,False,False,True,True,
896,williamsdevin@example.com,Kristen,Shaw,free,inactive,"Moore, Miller and Nelson",11-50,Technology,True,False,True,ES,Pacific/Fiji,2024-11-15T10:20:43,2024-11-15T10:20:43,2025-07-17T06:03:13,2024-11-15T10:20:43,,mobile_app,linkedin,cpc,campaign_17,,False,False,True,True,
897,carterantonio@example.com,John,Gregory,starter,churned,Henderson-Rasmussen,201-500,Education,True,False,False,BZ,Asia/Jerusalem,2023-12-19T15:17:52,2023-12-19T15:17:52,2024-07-06T07:49:06,,,website,direct,cpc,campaign_20,REF9432,False,False,True,False,
898,glen65@example.net,Donald,Saunders,free,inactive,Taylor-Spencer,1-10,Technology,False,False,True,KI,Asia/Pyongyang,2024-04-27T21:30:01,2024-04-27T21:30:01,2025-12-20T14:38:30,2024-04-27T21:30:01,2024-05-11T21:30:01,referral,facebook,cpc,campaign_15,REF4495,False,False,True,True,
899,ashley78@example.org,Nicholas,Liu,professional,inactive,Davis-Rose,51-200,Finance,False,True,False,MD,Asia/Kuwait,2024-11-11T04:14:45,2024-11-11T04:14:45,2026-01-09T00:16:20,2024-11-11T04:14:45,2024-11-25T04:14:45,mobile_app,facebook,organic,campaign_9,REF9879,False,False,True,True,
900,dgomez@example.com,Suzanne,Murray,starter,churned,"Johnson, Wang and Davis",51-200,Retail,True,True,False,CU,America/Caracas,2024-05-08T20:53:51,2024-05-08T20:53:51,2025-04-19T21:55:08,2024-05-08T20:53:51,2024-05-22T20:53:51,website,direct,email,campaign_15,,False,False,True,False,
901,bettywatson@example.net,Amy,Cunningham,starter,active,Brown-Bruce,500+,Technology,False,False,True,CN,Africa/Windhoek,2023-11-16T23:51:47,2023-11-16T23:51:47,,2023-11-16T23:51:47,,website,referral,cpc,campaign_8,,False,False,True,True,
902,haguirre@example.com,Mary,Miller,free,active,Gallegos-Santos,11-50,Healthcare,False,False,False,LT,Africa/Kampala,2024-08-25T13:58:08,2024-08-25T13:58:08,,2024-08-25T13:58:08,,website,direct,email,campaign_8,,False,False,True,True,
903,ariana50@example.org,Joy,Craig,starter,active,"Love, Miles and Black",1-10,Manufacturing,True,True,False,TJ,Africa/Mbabane,2025-11-26T08:43:21,2025-11-26T08:43:21,2026-01-20T07:20:32,2025-11-26T08:43:21,2025-12-10T08:43:21,website,facebook,social,campaign_2,,False,False,True,True,
904,jeffreylowe@example.org,Kevin,Collins,professional,suspended,Shaffer PLC,201-500,Manufacturing,False,True,False,FM,Europe/Paris,2023-10-12T10:11:36,2023-10-12T10:11:36,2025-11-15T04:56:27,,,referral,facebook,social,campaign_20,,False,False,True,False,
905,smithcassandra@example.org,April,Wright,free,inactive,Wells PLC,1-10,Technology,True,False,False,PA,America/Mexico_City,2024-07-22T19:20:24,2024-07-22T19:20:24,2025-11-17T23:01:08,,,website,facebook,cpc,campaign_1,,False,False,False,False,
906,evanstimothy@example.org,Lori,Skinner,professional,active,"Green, Salazar and Gonzales",1-10,Education,False,True,True,KM,America/Caracas,2023-03-12T20:21:25,2023-03-12T20:21:25,2024-08-17T01:34:16,2023-03-12T20:21:25,2023-03-26T20:21:25,referral,referral,email,campaign_12,REF4991,False,False,True,False,
907,bthomas@example.org,Donald,Garner,professional,churned,Jackson Ltd,1-10,Technology,True,False,False,ME,Africa/Sao_Tome,2023-03-12T23:59:28,2023-03-12T23:59:28,2025-08-26T06:49:00,,,mobile_app,referral,cpc,campaign_3,,False,False,True,False,
908,scastillo@example.net,Craig,Chapman,starter,churned,Contreras-Myers,500+,Healthcare,True,True,True,MC,Africa/Lubumbashi,2025-12-16T08:19:26,2025-12-16T08:19:26,2025-12-30T09:00:19,2025-12-16T08:19:26,2025-12-30T08:19:26,api,facebook,cpc,campaign_1,,False,False,True,True,
909,jli@example.org,Justin,Wilson,professional,active,Smith-Turner,11-50,Finance,False,True,True,KH,Africa/Bangui,2024-06-03T02:55:12,2024-06-03T02:55:12,2025-03-24T20:59:41,2024-06-03T02:55:12,,mobile_app,facebook,email,campaign_4,,False,False,True,True,
910,odonnellmichael@example.org,Taylor,Sharp,starter,inactive,Smith-Moore,11-50,Healthcare,False,True,True,SC,Indian/Mahe,2025-10-24T14:11:20,2025-10-24T14:11:20,,2025-10-24T14:11:20,2025-11-07T14:11:20,mobile_app,google,email,campaign_8,,False,False,True,True,
911,rachel86@example.net,Bryan,Rios,professional,inactive,Rios-Hart,1-10,Finance,True,True,False,PK,America/St_Vincent,2025-03-03T22:27:40,2025-03-03T22:27:40,2025-05-28T08:29:17,2025-03-03T22:27:40,2025-03-17T22:27:40,website,linkedin,email,campaign_15,,False,False,True,True,
912,kristen46@example.org,Sabrina,Brewer,enterprise,suspended,Estes-Obrien,500+,Finance,True,True,False,EG,Europe/Istanbul,2025-04-23T13:38:23,2025-04-23T13:38:23,2025-09-24T01:33:21,,2025-05-07T13:38:23,referral,direct,organic,campaign_1,REF3317,False,False,True,False,
913,heidichapman@example.net,Michael,Williamson,enterprise,churned,Jones-Johnson,1-10,Manufacturing,True,True,False,ES,Africa/Djibouti,2024-02-02T10:12:06,2024-02-02T10:12:06,2025-10-16T16:46:40,2024-02-02T10:12:06,,website,facebook,organic,campaign_14,REF3756,False,False,True,True,
914,ortegavictor@example.net,Thomas,Wolf,free,suspended,"Flynn, Garcia and Gilmore",500+,Technology,False,True,False,ZA,Indian/Maldives,2023-09-23T12:14:23,2023-09-23T12:14:23,2025-07-28T07:02:49,,,mobile_app,facebook,email,campaign_11,,False,False,True,False,
915,brownjohn@example.org,Melanie,Jones,enterprise,inactive,Obrien-Pittman,1-10,Retail,True,True,False,EC,Europe/Vaduz,2024-12-21T09:51:11,2024-12-21T09:51:11,2025-12-28T06:24:13,2024-12-21T09:51:11,2025-01-04T09:51:11,referral,google,social,campaign_20,REF9331,False,False,True,False,
916,ogray@example.net,Angela,Gonzalez,professional,suspended,Kim-Mitchell,51-200,Technology,True,True,True,FR,Africa/Mbabane,2025-03-01T19:18:03,2025-03-01T19:18:03,2025-09-02T23:08:18,,,referral,referral,email,campaign_18,,False,False,True,False,
917,zcervantes@example.org,Christopher,Johnson,free,suspended,"Davis, Johnson and Taylor",1-10,Healthcare,False,False,False,AF,Africa/Bamako,2023-08-30T12:58:40,2023-08-30T12:58:40,2024-03-22T02:19:48,2023-08-30T12:58:40,2023-09-13T12:58:40,website,google,social,campaign_12,,False,False,True,True,
918,petersonfaith@example.net,Dawn,Crawford,free,inactive,Hudson Group,1-10,Manufacturing,True,True,False,SC,Pacific/Kwajalein,2025-09-01T11:32:33,2025-09-01T11:32:33,2026-01-14T14:34:17,,2025-09-15T11:32:33,referral,direct,social,campaign_12,REF3083,False,False,True,False,
919,lauriegonzales@example.net,Nicholas,Jones,free,inactive,Martinez PLC,500+,Technology,False,False,True,KG,America/Belize,2023-10-29T07:28:33,2023-10-29T07:28:33,2025-07-05T06:41:12,,2023-11-12T07:28:33,website,linkedin,organic,campaign_15,,False,False,True,False,
920,mhall@example.net,Mark,Walker,starter,inactive,Nielsen-King,1-10,Manufacturing,True,True,True,MA,Europe/Skopje,2025-04-14T14:50:34,2025-04-14T14:50:34,2026-01-05T22:50:51,2025-04-14T14:50:34,,api,direct,cpc,campaign_6,,False,False,True,True,
921,tammyjones@example.net,John,Holmes,professional,inactive,"Porter, Ross and Brown",500+,Healthcare,True,False,False,MC,Africa/Brazzaville,2023-02-15T07:35:50,2023-02-15T07:35:50,2025-07-15T21:07:26,,2023-03-01T07:35:50,website,direct,social,campaign_1,,False,False,True,False,
922,denise05@example.com,Jose,Cook,enterprise,churned,Taylor PLC,1-10,Retail,True,False,True,ES,Africa/Maseru,2024-10-10T20:23:23,2024-10-10T20:23:23,,2024-10-10T20:23:23,,api,google,email,campaign_19,,False,False,True,True,
923,trevorshaffer@example.net,Rebecca,Warner,enterprise,churned,Reed Inc,11-50,Manufacturing,False,True,True,NI,America/Adak,2024-11-16T00:44:58,2024-11-16T00:44:58,2025-08-10T01:27:28,,2024-11-30T00:44:58,mobile_app,facebook,social,campaign_7,,False,False,True,True,
924,claytimothy@example.org,Joseph,Williams,free,suspended,Crawford and Sons,11-50,Healthcare,True,False,True,CF,Indian/Antananarivo,2023-07-02T11:38:30,2023-07-02T11:38:30,2024-12-17T03:05:41,2023-07-02T11:38:30,2023-07-16T11:38:30,api,linkedin,organic,campaign_4,,False,False,True,True,
925,oturner@example.org,Sarah,Johnson,enterprise,active,Ferguson Group,500+,Retail,True,True,False,KZ,Asia/Vientiane,2025-04-09T05:32:29,2025-04-09T05:32:29,2026-01-10T10:33:10,,2025-04-23T05:32:29,mobile_app,linkedin,organic,campaign_7,,False,False,True,True,
926,xwilliams@example.com,Heather,Jordan,enterprise,inactive,Dunn-Wilson,51-200,Manufacturing,True,False,True,CL,America/Caracas,2024-03-13T15:47:06,2024-03-13T15:47:06,2024-10-02T04:22:08,2024-03-13T15:47:06,2024-03-27T15:47:06,website,facebook,cpc,campaign_3,REF6993,False,False,True,False,
927,james60@example.org,Jesse,Chapman,professional,suspended,Gutierrez PLC,201-500,Manufacturing,False,False,False,TN,Asia/Dhaka,2024-08-03T18:35:14,2024-08-03T18:35:14,2025-07-22T01:01:31,2024-08-03T18:35:14,2024-08-17T18:35:14,api,linkedin,organic,campaign_12,REF8153,False,False,True,True,
928,lisajones@example.org,Samuel,Campbell,enterprise,churned,Bailey-Rios,1-10,Retail,True,False,True,HN,Asia/Tokyo,2024-09-02T13:07:33,2024-09-02T13:07:33,,2024-09-02T13:07:33,,website,referral,email,campaign_20,REF6019,False,False,True,False,
929,hmendoza@example.net,Chase,Wright,starter,suspended,"Harris, Thornton and Li",51-200,Education,False,False,False,GN,America/Panama,2024-09-11T23:33:43,2024-09-11T23:33:43,2025-01-31T03:08:24,,2024-09-25T23:33:43,website,direct,email,campaign_5,,False,False,True,False,
930,kimberly43@example.net,Patricia,Flores,enterprise,active,"Gordon, Brown and Mccullough",51-200,Technology,False,True,True,MA,Pacific/Efate,2023-10-10T02:15:53,2023-10-10T02:15:53,2024-06-10T15:03:10,2023-10-10T02:15:53,2023-10-24T02:15:53,api,linkedin,email,campaign_7,REF1914,False,False,True,True,
931,christian28@example.org,Kevin,Tran,starter,active,Watson and Sons,1-10,Technology,True,False,False,AZ,Africa/Bissau,2024-12-12T07:39:56,2024-12-12T07:39:56,2025-04-01T16:23:30,2024-12-12T07:39:56,,mobile_app,google,email,campaign_11,,False,False,True,False,
932,bbenton@example.com,Mary,Nelson,enterprise,churned,"Cruz, Wilcox and Miller",51-200,Healthcare,False,True,True,IT,Europe/Vatican,2023-10-01T17:53:25,2023-10-01T17:53:25,2024-06-11T21:21:51,2023-10-01T17:53:25,2023-10-15T17:53:25,website,referral,social,campaign_11,REF3418,False,False,True,False,
933,ysmith@example.com,Scott,Walker,enterprise,churned,Lopez-Jordan,51-200,Retail,True,True,False,BF,Europe/Zagreb,2025-06-15T19:28:47,2025-06-15T19:28:47,,,,website,linkedin,organic,campaign_15,REF2030,False,False,True,False,
934,weavermichael@example.org,Renee,Webster,free,active,Livingston-Solomon,1-10,Finance,False,True,True,GB,Europe/Uzhgorod,2025-03-17T11:05:27,2025-03-17T11:05:27,,,,referral,google,social,campaign_1,,False,False,True,True,
935,petersonmaria@example.com,Michelle,Patton,enterprise,active,"Goodwin, Aguirre and Tran",201-500,Finance,True,True,True,WS,America/Grenada,2023-12-05T01:20:16,2023-12-05T01:20:16,2025-05-25T08:03:11,2023-12-05T01:20:16,,mobile_app,facebook,cpc,campaign_20,,False,False,True,False,
936,ucoleman@example.net,Kayla,Green,professional,inactive,Mcdonald-Riddle,51-200,Education,False,True,True,GW,America/Bogota,2024-01-18T08:26:17,2024-01-18T08:26:17,2024-05-14T11:06:42,2024-01-18T08:26:17,2024-02-01T08:26:17,mobile_app,facebook,organic,campaign_17,,False,False,True,True,
937,lauren41@example.org,Kelsey,Phillips,starter,suspended,"Foster, Gilbert and Ward",11-50,Finance,True,False,False,KM,Asia/Jakarta,2025-12-09T17:25:36,2025-12-09T17:25:36,,2025-12-09T17:25:36,,mobile_app,google,cpc,campaign_18,REF1746,False,False,True,False,
938,parkerdonna@example.com,Melanie,Wallace,starter,inactive,Gonzales Group,201-500,Technology,True,True,False,AZ,Europe/Skopje,2023-07-07T15:29:44,2023-07-07T15:29:44,2025-03-14T11:19:04,,2023-07-21T15:29:44,referral,referral,organic,campaign_3,REF9077,False,False,True,False,
939,rickyriley@example.org,Joshua,Bishop,professional,churned,Ashley-Alexander,201-500,Finance,False,False,False,IL,Atlantic/Reykjavik,2024-02-12T05:13:36,2024-02-12T05:13:36,2024-07-24T04:33:30,2024-02-12T05:13:36,2024-02-26T05:13:36,referral,facebook,organic,campaign_17,,False,False,True,False,
940,omartinez@example.org,Dylan,Williamson,professional,inactive,Hall Ltd,11-50,Finance,False,False,True,AZ,Africa/Asmera,2023-08-28T04:22:04,2023-08-28T04:22:04,2025-02-02T12:32:29,,2023-09-11T04:22:04,mobile_app,facebook,social,campaign_8,,False,False,True,False,
941,bobby30@example.net,Victoria,Hester,enterprise,suspended,Gregory LLC,1-10,Finance,True,False,False,SR,America/St_Vincent,2025-11-28T01:13:18,2025-11-28T01:13:18,2026-01-21T07:31:51,2025-11-28T01:13:18,2025-12-12T01:13:18,api,facebook,cpc,campaign_3,,False,False,True,False,
942,michaeljones@example.com,Daniel,Jones,enterprise,inactive,Nguyen LLC,500+,Manufacturing,False,False,False,KZ,America/Managua,2024-03-21T13:33:56,2024-03-21T13:33:56,,2024-03-21T13:33:56,2024-04-04T13:33:56,website,linkedin,email,campaign_9,,False,False,True,True,
943,jliu@example.org,Mark,French,free,churned,Hester-Merritt,51-200,Technology,True,False,False,MR,Pacific/Palau,2024-07-26T02:45:03,2024-07-26T02:45:03,2024-08-08T05:55:11,2024-07-26T02:45:03,2024-08-09T02:45:03,mobile_app,referral,organic,campaign_19,,False,False,True,False,
944,martinbradley@example.org,Rhonda,Johnson,free,inactive,"Lewis, Edwards and Baldwin",1-10,Healthcare,True,False,True,SZ,Europe/Stockholm,2025-01-11T05:49:41,2025-01-11T05:49:41,2025-02-07T20:43:13,2025-01-11T05:49:41,2025-01-25T05:49:41,website,facebook,cpc,campaign_5,,False,False,True,True,
